image_path,true_label,pred_label,correct,confidence
./data/processed/test/Eduardo_Duhalde/Eduardo_Duhalde_0012.jpg,Eduardo_Duhalde,Alejandro_Toledo,False,0.015081162564456463
./data/processed/test/George_HW_Bush/George_HW_Bush_0001.jpg,George_HW_Bush,Gerhard_Schroeder,False,0.012920280918478966
./data/processed/test/George_HW_Bush/George_HW_Bush_0010.jpg,George_HW_Bush,Gerhard_Schroeder,False,0.01238996721804142
./data/processed/test/George_Robertson/George_Robertson_0001.jpg,George_Robertson,Gerhard_Schroeder,False,0.025089247152209282
./data/processed/test/George_Robertson/George_Robertson_0002.jpg,George_Robertson,Gerhard_Schroeder,False,0.01936175301671028
./data/processed/test/George_Robertson/George_Robertson_0014.jpg,George_Robertson,Gerhard_Schroeder,False,0.026938213035464287
./data/processed/test/George_Robertson/George_Robertson_0016.jpg,George_Robertson,Gerhard_Schroeder,False,0.021385297179222107
./data/processed/test/Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0001.jpg,Gonzalo_Sanchez_de_Lozada,Carlos_Menem,False,0.011913648806512356
./data/processed/test/Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0010.jpg,Gonzalo_Sanchez_de_Lozada,Carlos_Menem,False,0.014097875915467739
./data/processed/test/Halle_Berry/Halle_Berry_0015.jpg,Halle_Berry,Angelina_Jolie,False,0.012391547672450542
./data/processed/test/Harrison_Ford/Harrison_Ford_0001.jpg,Harrison_Ford,Vicente_Fox,False,0.011277488432824612
./data/processed/test/Harrison_Ford/Harrison_Ford_0010.jpg,Harrison_Ford,Gerhard_Schroeder,False,0.011275297962129116
./data/processed/test/Harrison_Ford/Harrison_Ford_0011.jpg,Harrison_Ford,Gerhard_Schroeder,False,0.01465639378875494
./data/processed/test/Hillary_Clinton/Hillary_Clinton_0001.jpg,Hillary_Clinton,Tony_Blair,False,0.013361449353396893
./data/processed/test/Hillary_Clinton/Hillary_Clinton_0012.jpg,Hillary_Clinton,Tony_Blair,False,0.014841226860880852
./data/processed/test/Ian_Thorpe/Ian_Thorpe_0009.jpg,Ian_Thorpe,Lleyton_Hewitt,False,0.010992087423801422
./data/processed/test/Igor_Ivanov/Igor_Ivanov_0001.jpg,Igor_Ivanov,Ariel_Sharon,False,0.01190219447016716
./data/processed/test/Jacques_Rogge/Jacques_Rogge_0009.jpg,Jacques_Rogge,Howard_Dean,False,0.009893965907394886
./data/processed/test/James_Kelly/James_Kelly_0001.jpg,James_Kelly,Tom_Daschle,False,0.015072822570800781
./data/processed/test/James_Kelly/James_Kelly_0006.jpg,James_Kelly,George_W_Bush,False,0.013192850165069103
./data/processed/test/James_Kelly/James_Kelly_0010.jpg,James_Kelly,Gerhard_Schroeder,False,0.013659406453371048
./data/processed/test/Jason_Kidd/Jason_Kidd_0002.jpg,Jason_Kidd,Andre_Agassi,False,0.013030282221734524
./data/processed/test/Jason_Kidd/Jason_Kidd_0009.jpg,Jason_Kidd,Andre_Agassi,False,0.011612139642238617
./data/processed/test/Javier_Solana/Javier_Solana_0009.jpg,Javier_Solana,Arnold_Schwarzenegger,False,0.010998048819601536
./data/processed/test/Jean-David_Levitte/Jean-David_Levitte_0002.jpg,Jean-David_Levitte,Alejandro_Toledo,False,0.012063977308571339
./data/processed/test/Jean-David_Levitte/Jean-David_Levitte_0009.jpg,Jean-David_Levitte,Alejandro_Toledo,False,0.012761279940605164
./data/processed/test/Jeb_Bush/Jeb_Bush_0001.jpg,Jeb_Bush,Jeremy_Greenstock,False,0.015780193731188774
./data/processed/test/Jeb_Bush/Jeb_Bush_0010.jpg,Jeb_Bush,Vicente_Fox,False,0.014128715731203556
./data/processed/test/Jeb_Bush/Jeb_Bush_0011.jpg,Jeb_Bush,George_W_Bush,False,0.018119584769010544
./data/processed/test/Jennifer_Garner/Jennifer_Garner_0001.jpg,Jennifer_Garner,Angelina_Jolie,False,0.013337424956262112
./data/processed/test/Jennifer_Garner/Jennifer_Garner_0010.jpg,Jennifer_Garner,Angelina_Jolie,False,0.0111462427303195
./data/processed/test/Jennifer_Garner/Jennifer_Garner_0011.jpg,Jennifer_Garner,Jennifer_Lopez,False,0.010830318555235863
./data/processed/test/Jiri_Novak/Jiri_Novak_0001.jpg,Jiri_Novak,Guillermo_Coria,False,0.011446980759501457
./data/processed/test/Jiri_Novak/Jiri_Novak_0006.jpg,Jiri_Novak,David_Beckham,False,0.012260206043720245
./data/processed/test/Jiri_Novak/Jiri_Novak_0010.jpg,Jiri_Novak,David_Beckham,False,0.013053933158516884
./data/processed/test/John_Allen_Muhammad/John_Allen_Muhammad_0006.jpg,John_Allen_Muhammad,Hugo_Chavez,False,0.012758808210492134
./data/processed/test/Keanu_Reeves/Keanu_Reeves_0011.jpg,Keanu_Reeves,David_Beckham,False,0.011976256035268307
./data/processed/test/Kim_Ryong-sung/Kim_Ryong-sung_0001.jpg,Kim_Ryong-sung,Jeremy_Greenstock,False,0.01305999606847763
./data/processed/test/Kim_Ryong-sung/Kim_Ryong-sung_0006.jpg,Kim_Ryong-sung,Arnold_Schwarzenegger,False,0.011973883956670761
./data/processed/test/Kim_Ryong-sung/Kim_Ryong-sung_0010.jpg,Kim_Ryong-sung,Arnold_Schwarzenegger,False,0.014319653622806072
./data/processed/test/Lance_Armstrong/Lance_Armstrong_0002.jpg,Lance_Armstrong,David_Beckham,False,0.011538496240973473
./data/processed/test/Lucio_Gutierrez/Lucio_Gutierrez_0001.jpg,Lucio_Gutierrez,Alejandro_Toledo,False,0.013336124829947948
./data/processed/test/Lucio_Gutierrez/Lucio_Gutierrez_0012.jpg,Lucio_Gutierrez,Hugo_Chavez,False,0.013277282938361168
./data/processed/test/Mark_Philippoussis/Mark_Philippoussis_0001.jpg,Mark_Philippoussis,Jose_Maria_Aznar,False,0.012067624367773533
./data/processed/test/Mark_Philippoussis/Mark_Philippoussis_0006.jpg,Mark_Philippoussis,Jose_Maria_Aznar,False,0.012755492702126503
./data/processed/test/Mark_Philippoussis/Mark_Philippoussis_0010.jpg,Mark_Philippoussis,Jose_Maria_Aznar,False,0.013937370851635933
./data/processed/test/Michael_Jackson/Michael_Jackson_0001.jpg,Michael_Jackson,Gloria_Macapagal_Arroyo,False,0.01248343288898468
./data/processed/test/Michael_Jackson/Michael_Jackson_0010.jpg,Michael_Jackson,Gloria_Macapagal_Arroyo,False,0.012066918425261974
./data/processed/test/Michael_Jackson/Michael_Jackson_0011.jpg,Michael_Jackson,Gloria_Macapagal_Arroyo,False,0.012570948339998722
./data/processed/test/Michael_Schumacher/Michael_Schumacher_0002.jpg,Michael_Schumacher,Gerhard_Schroeder,False,0.013844377361238003
./data/processed/test/Mike_Weir/Mike_Weir_0006.jpg,Mike_Weir,Tiger_Woods,False,0.011182182468473911
./data/processed/test/Mike_Weir/Mike_Weir_0010.jpg,Mike_Weir,Tiger_Woods,False,0.01121584139764309
./data/processed/test/Mohammed_Al-Douri/Mohammed_Al-Douri_0012.jpg,Mohammed_Al-Douri,Alejandro_Toledo,False,0.010783681645989418
./data/processed/test/Muhammad_Ali/Muhammad_Ali_0002.jpg,Muhammad_Ali,Abdullah_Gul,False,0.009776216000318527
./data/processed/test/Nancy_Pelosi/Nancy_Pelosi_0001.jpg,Nancy_Pelosi,Tony_Blair,False,0.016146328300237656
./data/processed/test/Nancy_Pelosi/Nancy_Pelosi_0010.jpg,Nancy_Pelosi,Tony_Blair,False,0.013277365826070309
./data/processed/test/Nicanor_Duarte_Frutos/Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos,Megawati_Sukarnoputri,False,0.01136840507388115
./data/processed/test/Nicanor_Duarte_Frutos/Nicanor_Duarte_Frutos_0010.jpg,Nicanor_Duarte_Frutos,Bill_Gates,False,0.010198312811553478
./data/processed/test/Nicole_Kidman/Nicole_Kidman_0002.jpg,Nicole_Kidman,Naomi_Watts,False,0.012236305512487888
./data/processed/test/Nicole_Kidman/Nicole_Kidman_0006.jpg,Nicole_Kidman,Jennifer_Aniston,False,0.010143606923520565
./data/processed/test/Norah_Jones/Norah_Jones_0012.jpg,Norah_Jones,Angelina_Jolie,False,0.011054464615881443
./data/processed/test/Paradorn_Srichaphan/Paradorn_Srichaphan_0002.jpg,Paradorn_Srichaphan,Pete_Sampras,False,0.01043363381177187
./data/processed/test/Paradorn_Srichaphan/Paradorn_Srichaphan_0009.jpg,Paradorn_Srichaphan,Tiger_Woods,False,0.013011249713599682
./data/processed/test/Paul_Burrell/Paul_Burrell_0001.jpg,Paul_Burrell,Gerhard_Schroeder,False,0.017843030393123627
./data/processed/test/Paul_Burrell/Paul_Burrell_0006.jpg,Paul_Burrell,Gerhard_Schroeder,False,0.01835194230079651
./data/processed/test/Paul_Burrell/Paul_Burrell_0010.jpg,Paul_Burrell,Gerhard_Schroeder,False,0.01782912202179432
./data/processed/test/Paul_Wolfowitz/Paul_Wolfowitz_0002.jpg,Paul_Wolfowitz,David_Beckham,False,0.011539796367287636
./data/processed/test/Paul_Wolfowitz/Paul_Wolfowitz_0009.jpg,Paul_Wolfowitz,David_Beckham,False,0.010484859347343445
./data/processed/test/Pervez_Musharraf/Pervez_Musharraf_0002.jpg,Pervez_Musharraf,Tony_Blair,False,0.01665736362338066
./data/processed/test/Pervez_Musharraf/Pervez_Musharraf_0009.jpg,Pervez_Musharraf,Tony_Blair,False,0.015629764646291733
./data/processed/test/Pierce_Brosnan/Pierce_Brosnan_0001.jpg,Pierce_Brosnan,Gerhard_Schroeder,False,0.013178247958421707
./data/processed/test/Pierce_Brosnan/Pierce_Brosnan_0010.jpg,Pierce_Brosnan,Gerhard_Schroeder,False,0.012182139791548252
./data/processed/test/Pierce_Brosnan/Pierce_Brosnan_0012.jpg,Pierce_Brosnan,Gerhard_Schroeder,False,0.01667400263249874
./data/processed/test/Richard_Gephardt/Richard_Gephardt_0001.jpg,Richard_Gephardt,Gerhard_Schroeder,False,0.014390096999704838
./data/processed/test/Richard_Gephardt/Richard_Gephardt_0006.jpg,Richard_Gephardt,Gray_Davis,False,0.012257183901965618
./data/processed/test/Richard_Gere/Richard_Gere_0002.jpg,Richard_Gere,Alvaro_Uribe,False,0.010804891586303711
./data/processed/test/Richard_Gere/Richard_Gere_0009.jpg,Richard_Gere,Bill_Clinton,False,0.011064303107559681
./data/processed/test/Roger_Federer/Roger_Federer_0001.jpg,Roger_Federer,Jose_Maria_Aznar,False,0.013556351885199547
./data/processed/test/Roger_Federer/Roger_Federer_0010.jpg,Roger_Federer,Jose_Maria_Aznar,False,0.013147355057299137
./data/processed/test/Rubens_Barrichello/Rubens_Barrichello_0001.jpg,Rubens_Barrichello,Michael_Schumacher,False,0.010165237821638584
./data/processed/test/Rubens_Barrichello/Rubens_Barrichello_0011.jpg,Rubens_Barrichello,David_Beckham,False,0.01469396986067295
./data/processed/test/Saddam_Hussein/Saddam_Hussein_0010.jpg,Saddam_Hussein,Vicente_Fox,False,0.010360246524214745
./data/processed/test/Sergey_Lavrov/Sergey_Lavrov_0001.jpg,Sergey_Lavrov,Tony_Blair,False,0.012125852517783642
./data/processed/test/Sergey_Lavrov/Sergey_Lavrov_0006.jpg,Sergey_Lavrov,Silvio_Berlusconi,False,0.017224067822098732
./data/processed/test/Sergey_Lavrov/Sergey_Lavrov_0010.jpg,Sergey_Lavrov,Silvio_Berlusconi,False,0.01576288230717182
./data/processed/test/Sergio_Vieira_De_Mello/Sergio_Vieira_De_Mello_0001.jpg,Sergio_Vieira_De_Mello,George_W_Bush,False,0.035383861511945724
./data/processed/test/Sergio_Vieira_De_Mello/Sergio_Vieira_De_Mello_0006.jpg,Sergio_Vieira_De_Mello,George_W_Bush,False,0.015373636968433857
./data/processed/test/Sergio_Vieira_De_Mello/Sergio_Vieira_De_Mello_0010.jpg,Sergio_Vieira_De_Mello,Vicente_Fox,False,0.010550652630627155
./data/processed/test/Spencer_Abraham/Spencer_Abraham_0001.jpg,Spencer_Abraham,Recep_Tayyip_Erdogan,False,0.01537239644676447
./data/processed/test/Spencer_Abraham/Spencer_Abraham_0002.jpg,Spencer_Abraham,Recep_Tayyip_Erdogan,False,0.013535481877624989
./data/processed/test/Spencer_Abraham/Spencer_Abraham_0006.jpg,Spencer_Abraham,Recep_Tayyip_Erdogan,False,0.015046339482069016
./data/processed/test/Spencer_Abraham/Spencer_Abraham_0016.jpg,Spencer_Abraham,Recep_Tayyip_Erdogan,False,0.014049891382455826
./data/processed/test/Tom_Hanks/Tom_Hanks_0002.jpg,Tom_Hanks,Arnold_Schwarzenegger,False,0.009896969422698021
./data/processed/test/Tom_Hanks/Tom_Hanks_0009.jpg,Tom_Hanks,Arnold_Schwarzenegger,False,0.010035088285803795
./data/processed/test/Tommy_Franks/Tommy_Franks_0006.jpg,Tommy_Franks,Vladimir_Putin,False,0.013337183743715286
./data/processed/test/Tommy_Thompson/Tommy_Thompson_0002.jpg,Tommy_Thompson,Arnold_Schwarzenegger,False,0.01154960598796606
./data/processed/test/Tommy_Thompson/Tommy_Thompson_0009.jpg,Tommy_Thompson,Jose_Maria_Aznar,False,0.011787351220846176
./data/processed/test/Venus_Williams/Venus_Williams_0001.jpg,Venus_Williams,Serena_Williams,False,0.018831364810466766
./data/processed/test/Venus_Williams/Venus_Williams_0002.jpg,Venus_Williams,Serena_Williams,False,0.016461793333292007
./data/processed/test/Walter_Mondale/Walter_Mondale_0002.jpg,Walter_Mondale,Gerhard_Schroeder,False,0.014340470544993877
./data/processed/test/Walter_Mondale/Walter_Mondale_0009.jpg,Walter_Mondale,Ariel_Sharon,False,0.013678718358278275
